key,filename,timestamp,csv_time,peak_sample,start_sample,snr_db,peak_amp,crest_factor,template_corr
g,18.wav,1773992068.302039,15.9141,647511,643101,31.5,0.052063,23.51,1.000
g,19.wav,1773992069.164154,16.7763,685368,680958,33.6,0.067596,19.11,1.000
g,20.wav,1773992070.01131,17.6234,722831,718421,31.8,0.054688,21.08,0.650
g,21.wav,1773992070.832184,18.4443,758949,754539,30.7,0.048035,26.38,0.867
g,22.wav,1773992071.619267,19.2314,793682,789272,32.3,0.059204,28.57,0.900
g,23.wav,1773992072.455713,20.0678,830629,826219,31.6,0.050629,22.55,0.817
g,24.wav,1773992073.295566,20.9077,867642,863232,31.3,0.049561,25.43,0.852
g,25.wav,1773992074.074732,21.6868,901994,897584,30.3,0.047852,27.02,0.839
g,26.wav,1773992074.86927,22.4814,937101,932691,30.7,0.050507,27.54,0.810
g,27.wav,1773992075.657174,23.2693,971846,967436,31.0,0.050537,27.59,0.868
g,28.wav,1773992076.479915,24.0920,1008157,1003747,31.8,0.051758,25.57,0.884
g,29.wav,1773992077.299252,24.9114,1044152,1039742,31.4,0.048981,27.06,0.917
g,30.wav,1773992078.101429,25.7135,1079864,1075454,29.3,0.038239,25.74,0.855
g,31.wav,1773992078.945106,26.5572,1116789,1112379,31.3,0.053619,29.16,0.897
g,32.wav,1773992079.758239,27.3703,1152698,1148288,30.7,0.049866,26.06,0.800
g,33.wav,1773992080.566941,28.1790,1188464,1184054,31.3,0.050507,24.50,0.851
g,34.wav,1773992081.321624,28.9337,1221806,1217396,27.8,0.039612,27.85,0.776
g,35.wav,1773992082.10904,29.7211,1256303,1251893,30.4,0.047791,21.22,0.704
g,36.wav,1773992082.90199,30.5141,1291339,1286929,30.7,0.043274,20.58,0.784
g,37.wav,1773992083.696042,31.3081,1326458,1322048,29.6,0.040100,23.36,0.767
g,38.wav,1773992084.526604,32.1387,1362970,1358560,30.7,0.046509,26.43,0.888
g,39.wav,1773992085.342019,32.9541,1398924,1394514,31.6,0.050812,27.43,0.883
g,40.wav,1773992086.144115,33.7562,1434374,1429964,28.9,0.039215,26.64,0.819
g,41.wav,1773992086.971731,34.5838,1470891,1466481,29.1,0.039429,26.41,0.857
g,42.wav,1773992087.784121,35.3962,1506526,1502116,31.3,0.051910,28.07,0.883
g,43.wav,1773992088.596629,36.2087,1542396,1537986,31.5,0.050049,27.92,0.910
g,44.wav,1773992089.420996,37.0331,1578805,1574395,28.4,0.038666,27.41,0.811
g,45.wav,1773992090.260315,37.8724,1615968,1611558,28.2,0.037903,24.85,0.716
g,46.wav,1773992091.107246,38.7194,1653125,1648715,32.0,0.051514,23.17,0.861
g,47.wav,1773992091.972981,39.5851,1691195,1686785,33.1,0.061737,22.67,0.816
g,48.wav,1773992092.826536,40.4386,1728969,1724559,31.8,0.055023,25.42,0.826
g,49.wav,1773992093.813419,41.4255,1772525,1768115,31.6,0.052063,22.73,0.733
h,0.wav,1773992112.800996,1.1725,8421,4011,21.3,0.016174,23.27,1.000
h,1.wav,1773992113.595352,1.9669,43423,39013,31.2,0.052917,22.53,1.000
h,2.wav,1773992114.441856,2.8134,80812,76402,32.2,0.054901,26.77,1.000
h,3.wav,1773992115.28668,3.6582,118034,113624,31.8,0.052002,24.74,1.000
h,4.wav,1773992116.077741,4.4493,153045,148635,30.9,0.048950,25.08,1.000
h,5.wav,1773992116.887521,5.2590,188726,184316,30.1,0.044708,23.25,1.000
h,6.wav,1773992117.688975,6.0605,224276,219866,26.6,0.032227,21.64,1.000
h,7.wav,1773992118.455572,6.8271,257802,253392,30.1,0.048767,27.27,1.000
h,8.wav,1773992119.260558,7.6321,293341,288931,30.5,0.049286,24.58,1.000
h,9.wav,1773992120.082064,8.4536,329583,325173,31.1,0.052399,26.00,1.000
h,10.wav,1773992120.883949,9.2555,364939,360529,32.8,0.062531,26.97,1.000
h,11.wav,1773992121.67355,10.0451,399797,395387,32.6,0.061340,27.68,1.000
h,12.wav,1773992122.494001,10.8655,435972,431562,33.5,0.066681,27.57,1.000
h,13.wav,1773992123.346462,11.7180,473448,469038,33.1,0.067444,30.81,1.000
h,14.wav,1773992124.156751,12.5283,509266,504856,33.1,0.062225,26.44,1.000
h,15.wav,1773992125.01411,13.3856,547075,542665,32.6,0.059296,27.35,1.000
h,16.wav,1773992125.847469,14.2190,583808,579398,31.6,0.058899,29.24,1.000
h,17.wav,1773992126.581861,14.9534,616261,611851,29.0,0.041077,18.49,1.000
h,18.wav,1773992127.402691,15.7742,652594,648184,29.5,0.042572,22.33,1.000
h,19.wav,1773992128.254177,16.6257,689972,685562,31.8,0.056763,22.51,1.000
h,20.wav,1773992129.056514,17.4280,725343,720933,32.7,0.060730,21.53,0.714
h,21.wav,1773992129.880179,18.2517,761624,757214,33.4,0.062897,23.26,0.817
h,22.wav,1773992130.683041,19.0546,797019,792609,33.4,0.064850,26.48,0.863
h,23.wav,1773992131.504022,19.8755,833205,828795,33.6,0.064209,26.85,0.892
h,24.wav,1773992132.275997,20.6475,867262,862852,33.1,0.059204,25.45,0.887
h,25.wav,1773992133.252849,21.6244,910297,905887,32.1,0.056549,26.84,0.842
h,26.wav,1773992134.128615,22.5001,948978,944568,32.4,0.055817,27.45,0.919
h,27.wav,1773992134.936184,23.3077,984585,980175,32.3,0.056000,28.97,0.916
h,28.wav,1773992135.741026,24.1125,1020184,1015774,30.1,0.047821,28.16,0.834
h,29.wav,1773992136.5242,24.8957,1054655,1050245,31.1,0.051727,29.22,0.876
h,30.wav,1773992137.293677,25.6652,1088555,1084145,33.3,0.066956,30.92,0.937
h,31.wav,1773992138.081838,26.4534,1123381,1118971,28.9,0.043365,30.15,0.830
h,32.wav,1773992138.898021,27.2695,1159322,1154912,31.8,0.055969,28.55,0.889
h,33.wav,1773992139.688555,28.0601,1194130,1189720,32.5,0.056976,28.32,0.927
h,34.wav,1773992140.489324,28.8608,1229613,1225203,29.0,0.042175,27.48,0.854
h,35.wav,1773992141.2326,29.6041,1262351,1257941,30.6,0.046082,25.74,0.850
h,36.wav,1773992142.006627,30.3781,1296576,1292166,30.1,0.046997,21.23,0.672
h,37.wav,1773992142.818809,31.1903,1332386,1327976,30.3,0.045868,20.81,0.698
h,38.wav,1773992143.684965,32.0565,1370502,1366092,30.9,0.051483,27.52,0.800
h,39.wav,1773992144.454622,32.8261,1404496,1400086,30.2,0.046204,21.96,0.686
h,40.wav,1773992145.215152,33.5867,1437987,1433577,31.4,0.054443,26.37,0.822
h,41.wav,1773992146.047421,34.4189,1474618,1470208,32.6,0.055115,25.46,0.880
h,42.wav,1773992146.898949,35.2705,1512146,1507736,31.7,0.052521,26.31,0.858
h,43.wav,1773992147.72826,36.0998,1548916,1544506,28.5,0.038635,25.60,0.843
h,44.wav,1773992148.546175,36.9177,1584589,1580179,30.0,0.046082,29.93,0.938
h,45.wav,1773992149.350072,37.7216,1620138,1615728,29.5,0.044312,24.85,0.812
h,46.wav,1773992150.11797,38.4895,1654058,1649648,30.4,0.045380,18.47,0.612
h,47.wav,1773992150.929155,39.3007,1689775,1685365,31.3,0.052002,21.87,0.736
h,48.wav,1773992151.689389,40.0609,1723308,1718898,30.2,0.048920,27.91,0.809
h,49.wav,1773992152.512328,40.8838,1759661,1755251,30.3,0.046692,22.95,0.711
i,0.wav,1773992167.438989,1.0795,16952,12542,29.8,0.042114,21.16,1.000
i,1.wav,1773992168.194914,1.8354,49990,45580,34.6,0.076355,30.16,1.000
i,2.wav,1773992169.060934,2.7014,88247,83837,32.8,0.060638,27.88,1.000
i,3.wav,1773992169.90698,3.5475,125559,121149,32.7,0.061218,23.94,1.000
i,4.wav,1773992170.716277,4.3568,161214,156804,33.9,0.067993,26.30,1.000
i,5.wav,1773992171.61103,5.2515,200704,196294,34.5,0.075470,26.44,1.000
i,6.wav,1773992172.444536,6.0850,237476,233066,34.1,0.071259,26.75,1.000
i,7.wav,1773992173.301238,6.9417,275197,270787,35.2,0.078888,23.21,1.000
i,8.wav,1773992174.219084,7.8596,315671,311261,35.6,0.088562,29.37,1.000
i,9.wav,1773992175.085014,8.7255,353844,349434,36.0,0.089294,28.13,1.000
i,10.wav,1773992175.950361,9.5908,392019,387609,34.2,0.074860,24.94,1.000
i,11.wav,1773992176.842401,10.4829,431393,426983,34.3,0.074951,26.03,1.000
i,12.wav,1773992177.690749,11.3312,468896,464486,33.8,0.067017,25.91,1.000
i,13.wav,1773992178.536711,12.1772,506142,501732,33.5,0.068176,30.34,1.000
i,14.wav,1773992179.34547,12.9860,541774,537364,33.0,0.061279,23.37,1.000
i,15.wav,1773992180.151603,13.7921,577195,572785,35.4,0.080933,25.19,1.000
i,16.wav,1773992180.996546,14.6370,614521,610111,34.8,0.071045,25.51,1.000
i,17.wav,1773992181.809795,15.4503,650443,646033,33.7,0.065613,26.70,1.000
i,18.wav,1773992182.627611,16.2681,686525,682115,34.6,0.071503,20.79,1.000
i,19.wav,1773992183.471695,17.1122,723677,719267,35.4,0.086304,29.65,1.000
i,20.wav,1773992184.296936,17.9374,760143,755733,33.9,0.064667,24.34,0.763
i,21.wav,1773992185.150018,18.7905,797752,793342,33.8,0.068390,24.79,0.752
i,22.wav,1773992185.964007,19.6045,833597,829187,33.9,0.070221,26.56,0.771
i,23.wav,1773992186.766085,20.4066,868998,864588,33.6,0.066681,25.94,0.843
i,24.wav,1773992187.551505,21.1920,903613,899203,34.3,0.068909,26.69,0.877
i,25.wav,1773992188.378706,22.0192,940178,935768,34.2,0.071259,28.69,0.873
i,26.wav,1773992189.181244,22.8217,975566,971156,33.1,0.060638,24.29,0.720
i,27.wav,1773992189.983499,23.6240,1010838,1006428,32.0,0.056702,25.15,0.709
i,28.wav,1773992190.818242,24.4587,1047630,1043220,34.4,0.081024,29.68,0.832
i,29.wav,1773992191.677193,25.3177,1085500,1081090,35.3,0.086731,28.80,0.815
i,30.wav,1773992192.505888,26.1464,1122218,1117808,32.9,0.059387,25.85,0.890
i,31.wav,1773992193.321844,26.9623,1158060,1153650,32.6,0.059845,25.61,0.770
i,32.wav,1773992194.170926,27.8114,1195500,1191090,34.4,0.073853,29.77,0.904
i,33.wav,1773992195.010645,28.6511,1232709,1228299,33.2,0.065674,27.33,0.836
i,34.wav,1773992195.850558,29.4910,1269692,1265282,33.9,0.072021,25.11,0.638
i,35.wav,1773992196.647338,30.2878,1304776,1300366,34.2,0.071167,25.75,0.829
i,36.wav,1773992197.468445,31.1089,1340978,1336568,33.1,0.063354,24.18,0.784
i,37.wav,1773992198.293478,31.9340,1377534,1373124,33.2,0.061493,24.67,0.719
i,38.wav,1773992199.120761,32.7612,1413910,1409500,32.1,0.054382,22.18,0.684
i,39.wav,1773992199.999999,33.6405,1452665,1448255,34.2,0.070557,27.65,0.860
i,40.wav,1773992200.826036,34.4665,1489052,1484642,34.7,0.073212,27.12,0.875
i,41.wav,1773992201.634649,35.2751,1524791,1520381,33.4,0.064728,25.77,0.746
i,42.wav,1773992202.435494,36.0760,1560062,1555652,32.4,0.058258,22.99,0.709
i,43.wav,1773992203.23885,36.8793,1595528,1591118,33.1,0.064728,20.15,0.683
i,44.wav,1773992204.052746,37.6932,1631521,1627111,32.3,0.053680,18.28,0.651
i,45.wav,1773992204.883642,38.5241,1667973,1663563,34.6,0.075775,27.74,0.859
i,46.wav,1773992205.723668,39.3642,1705097,1700687,34.1,0.066589,25.82,0.816
i,47.wav,1773992206.514672,40.1552,1739929,1735519,34.5,0.072266,27.04,0.860
i,48.wav,1773992207.31784,40.9583,1775244,1770834,34.6,0.074951,27.62,0.863
i,49.wav,1773992208.175318,41.8158,1813015,1808605,34.7,0.079163,26.64,0.797
j,0.wav,1773992220.105345,1.3824,21294,16884,32.3,0.063202,31.09,1.000
j,1.wav,1773992220.818454,2.0955,52858,48448,32.1,0.060089,28.41,1.000
j,2.wav,1773992221.622759,2.8998,88104,83694,33.0,0.068634,30.86,1.000
j,3.wav,1773992222.432198,3.7092,123988,119578,30.8,0.054016,27.91,1.000
j,4.wav,1773992223.241816,4.5189,159602,155192,34.1,0.078705,29.43,1.000
j,5.wav,1773992224.045398,5.3224,195062,190652,34.0,0.077026,30.04,1.000
j,6.wav,1773992224.870657,6.1477,231571,227161,33.2,0.067017,26.60,1.000
j,7.wav,1773992225.678056,6.9551,267195,262785,34.8,0.078461,27.66,1.000
j,8.wav,1773992226.494012,7.7710,303220,298810,32.0,0.060669,27.71,1.000
j,9.wav,1773992227.304007,8.5810,338913,334503,30.9,0.053131,27.84,1.000
j,10.wav,1773992228.155919,9.4330,376334,371924,33.2,0.070892,31.97,1.000
j,11.wav,1773992228.932138,10.2092,410665,406255,33.7,0.070099,20.61,1.000
j,12.wav,1773992229.773274,11.0503,447702,443292,35.2,0.080505,27.40,1.000
j,13.wav,1773992230.58715,11.8642,483609,479199,33.5,0.072784,29.92,1.000
j,14.wav,1773992231.383241,12.6603,518866,514456,33.9,0.072510,30.51,1.000
j,15.wav,1773992232.222941,13.5000,555835,551425,33.6,0.070282,30.80,1.000
j,16.wav,1773992233.028855,14.3059,591207,586797,33.5,0.070862,32.14,1.000
j,17.wav,1773992233.829933,15.1070,626768,622358,29.4,0.045166,27.80,1.000
j,18.wav,1773992234.652247,15.9293,662985,658575,33.1,0.065918,29.11,1.000
j,19.wav,1773992235.459198,16.7362,698414,694004,32.9,0.067780,30.32,1.000
j,20.wav,1773992236.334775,17.6118,737044,732634,33.8,0.072876,30.99,0.834
j,21.wav,1773992237.117282,18.3943,771596,767186,34.8,0.083069,33.05,0.918
j,22.wav,1773992237.928228,19.2053,807459,803049,32.0,0.056915,29.09,0.876
j,23.wav,1773992238.781103,20.0581,844977,840567,33.0,0.067413,30.73,0.824
j,24.wav,1773992239.581276,20.8583,880314,875904,31.0,0.054626,27.23,0.754
j,25.wav,1773992240.440555,21.7176,918101,913691,33.9,0.080078,30.74,0.788
j,26.wav,1773992241.274703,22.5517,955028,950618,32.2,0.058105,27.01,0.757
j,27.wav,1773992242.102001,23.3790,991425,987015,34.6,0.078888,28.80,0.839
j,28.wav,1773992242.938611,24.2156,1028342,1023932,32.8,0.064240,27.59,0.794
j,29.wav,1773992243.76151,25.0385,1064556,1060146,33.8,0.071594,28.86,0.837
j,30.wav,1773992244.567729,25.8448,1100300,1095890,32.0,0.058716,25.66,0.739
j,31.wav,1773992245.402562,26.6796,1137122,1132712,32.0,0.059204,27.10,0.804
j,32.wav,1773992246.165081,27.4421,1170657,1166247,33.5,0.068939,28.14,0.780
j,33.wav,1773992246.982605,28.2596,1206721,1202311,30.2,0.047394,31.76,0.631
j,34.wav,1773992247.803897,29.0809,1242922,1238512,31.9,0.056244,26.36,0.709
j,35.wav,1773992248.585548,29.8626,1277439,1273029,32.4,0.061188,26.52,0.791
j,36.wav,1773992249.466424,30.7435,1316187,1311777,31.1,0.054810,29.33,0.807
j,37.wav,1773992250.298717,31.5758,1352958,1348548,31.6,0.056335,29.37,0.776
j,38.wav,1773992251.137333,32.4144,1390074,1385664,31.0,0.048767,19.65,0.661
j,39.wav,1773992251.968326,33.2454,1426580,1422170,33.8,0.072174,22.62,0.718
j,40.wav,1773992252.797235,34.0743,1463005,1458595,32.1,0.059113,24.17,0.725
j,41.wav,1773992253.614517,34.8916,1499165,1494755,33.9,0.071899,26.43,0.812
j,42.wav,1773992254.468261,35.7453,1536857,1532447,30.3,0.051544,29.03,0.682
j,43.wav,1773992255.301262,36.5783,1573547,1569137,32.3,0.061188,26.17,0.752
j,44.wav,1773992256.108467,37.3855,1609179,1604769,31.5,0.055267,24.48,0.748
j,45.wav,1773992256.936943,38.2140,1645668,1641258,33.5,0.071899,26.69,0.736
j,46.wav,1773992257.71456,38.9916,1680076,1675666,31.1,0.052612,13.54,0.386
j,47.wav,1773992258.545907,39.8229,1716717,1712307,31.7,0.056488,23.97,0.700
j,48.wav,1773992259.345883,40.6229,1751935,1747525,29.1,0.045685,23.85,0.619
j,49.wav,1773992260.145541,41.4226,1787099,1782689,31.8,0.060730,25.35,0.572
k,0.wav,1773992270.938147,0.9843,8745,4335,25.8,0.022827,31.14,1.000
k,1.wav,1773992271.722887,1.7690,43261,38851,33.3,0.049927,25.53,1.000
k,2.wav,1773992272.512858,2.5590,78081,73671,32.6,0.052490,28.58,1.000
k,3.wav,1773992273.346496,3.3926,114824,110414,32.5,0.050232,24.79,1.000
k,4.wav,1773992274.150621,4.1967,150224,145814,33.7,0.063110,27.76,1.000
k,5.wav,1773992274.942917,4.9890,185308,180898,32.7,0.052887,29.12,1.000
k,6.wav,1773992275.782685,5.8288,222418,218008,32.4,0.051025,27.40,1.000
k,7.wav,1773992276.585803,6.6319,257867,253457,31.1,0.043518,26.27,1.000
k,8.wav,1773992277.42046,7.4666,294660,290250,32.1,0.049683,27.77,1.000
k,9.wav,1773992278.213022,8.2591,329488,325078,32.8,0.051605,22.33,1.000
k,10.wav,1773992279.051694,9.0978,366490,362080,32.6,0.051147,25.05,1.000
k,11.wav,1773992279.865239,9.9114,402311,397901,33.8,0.062622,24.21,1.000
k,12.wav,1773992280.677714,10.7238,438247,433837,31.5,0.047546,22.21,1.000
k,13.wav,1773992281.467562,11.5137,472930,468520,31.7,0.048096,24.22,1.000
k,14.wav,1773992282.349703,12.3958,511998,507588,32.4,0.051514,22.75,1.000
k,15.wav,1773992283.165058,13.2112,547950,543540,31.0,0.042297,26.57,1.000
k,16.wav,1773992283.936473,13.9826,582103,577693,30.7,0.038727,24.35,1.000
k,17.wav,1773992284.750757,14.7969,617928,613518,32.0,0.044891,25.06,1.000
k,18.wav,1773992285.575558,15.6217,654150,649740,32.5,0.052032,23.37,1.000
k,19.wav,1773992286.433442,16.4796,692252,687842,28.7,0.033569,21.76,1.000
k,20.wav,1773992287.252791,17.2989,728137,723727,31.1,0.043365,23.48,0.654
k,21.wav,1773992288.083551,18.1297,765176,760766,28.7,0.032867,20.06,0.438
k,22.wav,1773992288.897873,18.9440,800957,796547,30.8,0.040955,25.32,0.656
k,23.wav,1773992289.740142,19.7863,837827,833417,31.8,0.046906,28.70,0.815
k,24.wav,1773992290.558296,20.6044,873944,869534,31.6,0.046753,24.67,0.671
k,25.wav,1773992291.365169,21.4113,909487,905077,32.5,0.052948,27.06,0.650
k,26.wav,1773992292.186815,22.2329,945846,941436,32.3,0.049713,29.62,0.818
k,27.wav,1773992292.986618,23.0327,981046,976636,32.3,0.050110,27.49,0.766
k,28.wav,1773992293.767465,23.8136,1015450,1011040,32.5,0.052063,24.65,0.680
k,29.wav,1773992294.594273,24.6404,1051864,1047454,32.8,0.054688,31.65,0.843
k,30.wav,1773992295.38418,25.4303,1086841,1082431,30.5,0.040924,26.99,0.547
k,31.wav,1773992296.194132,26.2402,1122484,1118074,32.0,0.051666,27.14,0.702
k,32.wav,1773992297.008559,27.0547,1158784,1154374,29.6,0.035004,29.06,0.682
k,33.wav,1773992297.82861,27.8747,1194616,1190206,32.7,0.052185,30.14,0.808
k,34.wav,1773992298.687416,28.7335,1232686,1228276,28.7,0.031433,23.95,0.656
k,35.wav,1773992299.488447,29.5346,1267841,1263431,31.7,0.045410,28.06,0.725
k,36.wav,1773992300.337213,30.3833,1305411,1301001,29.6,0.033112,25.48,0.688
k,37.wav,1773992301.129894,31.1760,1340277,1335867,27.9,0.029785,25.34,0.603
k,38.wav,1773992301.978957,32.0251,1377668,1373258,30.8,0.040497,28.55,0.777
k,39.wav,1773992302.790718,32.8368,1413663,1409253,26.6,0.025421,24.45,0.681
k,40.wav,1773992303.590875,33.6370,1448800,1444390,31.6,0.045258,26.31,0.704
k,41.wav,1773992304.411785,34.4579,1484950,1480540,31.5,0.045807,27.61,0.737
k,42.wav,1773992305.197055,35.2432,1519481,1515071,31.9,0.044373,26.77,0.763
k,43.wav,1773992306.012866,36.0590,1555479,1551069,32.0,0.049683,25.43,0.608
k,44.wav,1773992306.817531,36.8636,1591122,1586712,30.2,0.037018,23.95,0.632
k,45.wav,1773992307.612953,37.6591,1626048,1621638,31.5,0.042755,25.91,0.717
k,46.wav,1773992308.392073,38.4382,1660481,1656071,31.4,0.043671,24.56,0.706
k,47.wav,1773992309.19472,39.2408,1695888,1691478,28.1,0.032684,22.51,0.555
k,48.wav,1773992309.968735,40.0148,1730098,1725688,30.8,0.039917,25.53,0.718
k,49.wav,1773992310.81797,40.8641,1767367,1762957,31.4,0.041534,15.90,0.524
l,0.wav,1773992322.302707,1.7752,29966,25556,31.3,0.049255,28.12,1.000
l,1.wav,1773992323.093992,2.5665,64886,60476,31.5,0.049438,30.69,1.000
l,2.wav,1773992323.932625,3.4051,101742,97332,31.9,0.056519,27.71,1.000
l,3.wav,1773992324.713829,4.1863,136295,131885,32.7,0.059906,30.25,1.000
l,4.wav,1773992325.509207,4.9817,171414,167004,30.9,0.044922,21.89,1.000
l,5.wav,1773992326.292066,5.7646,205850,201440,32.0,0.049530,14.64,1.000
l,6.wav,1773992327.129383,6.6019,242650,238240,31.9,0.052887,20.18,1.000
l,7.wav,1773992327.901145,7.3737,277461,273051,24.9,0.007477,11.96,1.000
l,8.wav,1773992328.734652,8.2072,313523,309113,32.4,0.053558,23.92,1.000
l,9.wav,1773992329.559394,9.0319,350017,345607,31.2,0.048859,25.49,1.000
l,10.wav,1773992330.387436,9.8600,386398,381988,32.0,0.054443,28.46,1.000
l,11.wav,1773992331.195123,10.6676,422082,417672,31.3,0.050079,20.87,1.000
l,12.wav,1773992331.992132,11.4647,457271,452861,30.7,0.045959,24.10,1.000
l,13.wav,1773992332.83347,12.3060,494448,490038,31.2,0.048981,25.52,1.000
l,14.wav,1773992333.64814,13.1207,530170,525760,32.4,0.055206,26.62,1.000
l,15.wav,1773992334.469599,13.9421,566475,562065,31.1,0.051086,25.22,1.000
l,16.wav,1773992335.275329,14.7478,601979,597569,31.6,0.050812,26.24,1.000
l,17.wav,1773992336.053712,15.5262,636271,631861,33.4,0.066193,31.49,1.000
l,18.wav,1773992336.880056,16.3526,672759,668349,31.7,0.052643,28.35,1.000
l,19.wav,1773992337.707802,17.1803,709485,705075,28.9,0.034943,28.17,1.000
l,20.wav,1773992338.528806,18.0013,745447,741037,32.3,0.056122,32.00,0.844
l,21.wav,1773992339.361996,18.8345,782273,777863,30.7,0.043030,25.90,0.714
l,22.wav,1773992340.208108,19.6806,819610,815200,30.9,0.050354,31.34,0.717
l,23.wav,1773992340.984257,20.4568,853754,849344,30.5,0.048615,29.89,0.664
l,24.wav,1773992341.821675,21.2942,890863,886453,29.5,0.038635,31.77,0.537
l,25.wav,1773992342.67882,22.1513,928528,924118,29.0,0.039886,23.69,0.527
l,26.wav,1773992343.496677,22.9692,964407,959997,33.1,0.063049,26.86,0.617
l,27.wav,1773992344.317865,23.7904,1000718,996308,31.4,0.051697,29.01,0.811
l,28.wav,1773992345.118764,24.5913,1036091,1031681,30.5,0.044495,28.75,0.721
l,29.wav,1773992345.900076,25.3726,1070708,1066298,28.8,0.037903,24.26,0.617
l,30.wav,1773992346.74285,26.2154,1107716,1103306,30.4,0.045776,29.62,0.722
l,31.wav,1773992347.56914,27.0417,1144064,1139654,30.8,0.044617,25.92,0.439
l,32.wav,1773992348.342929,27.8154,1178255,1173845,31.4,0.049194,25.77,0.640
l,33.wav,1773992349.15321,28.6257,1214019,1209609,30.7,0.048187,27.73,0.582
l,34.wav,1773992350.028418,29.5009,1252607,1248197,29.3,0.039368,26.31,0.677
l,35.wav,1773992350.859368,30.3319,1289466,1285056,27.7,0.033173,20.42,0.423
l,36.wav,1773992351.686211,31.1587,1325718,1321308,30.0,0.043823,23.93,0.666
l,37.wav,1773992352.495644,31.9682,1361487,1357077,30.5,0.045074,19.30,0.522
l,38.wav,1773992353.308658,32.7812,1397324,1392914,30.7,0.047455,20.82,0.499
l,39.wav,1773992354.959209,34.4317,1470167,1465757,27.4,0.030731,20.14,0.533
l,40.wav,1773992355.757131,35.2297,1505202,1500792,29.7,0.039795,23.13,0.666
l,41.wav,1773992356.546359,36.0189,1540024,1535614,30.5,0.045990,28.81,0.706
l,42.wav,1773992357.317372,36.7899,1574321,1569911,26.3,0.028351,22.52,0.337
l,43.wav,1773992358.142474,37.6150,1610446,1606036,27.3,0.032532,25.41,0.549
l,44.wav,1773992358.95586,38.4284,1646418,1642008,29.1,0.038666,24.77,0.583
l,45.wav,1773992359.804474,39.2770,1683706,1679296,30.8,0.048889,29.65,0.752
l,46.wav,1773992360.649573,40.1221,1720854,1716444,30.6,0.046783,29.81,0.708
l,47.wav,1773992361.500698,40.9732,1758480,1754070,30.9,0.048889,27.02,0.641
m,0.wav,1773992371.881324,1.1962,10904,6494,25.9,0.029327,25.02,1.000
m,1.wav,1773992372.716602,2.0315,48066,43656,27.3,0.032562,23.89,1.000
m,2.wav,1773992373.497166,2.8121,82457,78047,28.7,0.040771,24.68,1.000
m,3.wav,1773992374.257333,3.5722,115975,111565,28.6,0.041443,17.17,1.000
m,4.wav,1773992375.069699,4.3846,151623,147213,28.5,0.040619,18.54,1.000
m,5.wav,1773992375.883387,5.1983,187690,183280,28.8,0.040619,19.51,1.000
m,6.wav,1773992376.696535,6.0114,223512,219102,29.7,0.048248,23.27,1.000
m,7.wav,1773992377.512835,6.8277,259582,255172,29.8,0.049591,25.54,1.000
m,8.wav,1773992378.339921,7.6548,296081,291671,29.8,0.048065,26.00,1.000
m,9.wav,1773992379.177473,8.4924,332953,328543,30.2,0.051117,22.40,1.000
m,10.wav,1773992379.985552,9.3004,368646,364236,29.7,0.047302,26.79,1.000
m,11.wav,1773992380.795594,10.1105,404344,399934,28.1,0.037720,23.86,1.000
m,12.wav,1773992381.617702,10.9326,440557,436147,28.6,0.039276,25.14,1.000
m,13.wav,1773992382.453748,11.7686,477412,473002,31.0,0.053528,29.61,1.000
m,14.wav,1773992383.283103,12.5980,514196,509786,29.9,0.049377,29.93,1.000
m,15.wav,1773992384.092909,13.4078,549677,545267,29.6,0.047943,28.05,1.000
m,16.wav,1773992384.870467,14.1854,584563,580153,25.6,0.027588,20.40,1.000
m,17.wav,1773992385.689916,15.0048,620137,615727,27.6,0.036774,20.23,1.000
m,18.wav,1773992386.508831,15.8237,656320,651910,27.6,0.035767,16.60,1.000
m,19.wav,1773992387.305687,16.6206,691356,686946,30.4,0.051941,28.11,1.000
m,20.wav,1773992388.114171,17.4291,727150,722740,29.8,0.045929,24.08,0.679
m,21.wav,1773992388.911427,18.2263,762373,757963,27.7,0.036774,20.89,0.438
m,22.wav,1773992389.698091,19.0130,797793,793383,20.9,0.014709,24.04,0.273
m,23.wav,1773992390.511064,19.8260,832798,828388,28.2,0.037354,20.96,0.545
m,24.wav,1773992391.302361,20.6173,867736,863326,31.1,0.052826,21.79,0.567
m,25.wav,1773992392.087079,21.4020,902442,898032,28.4,0.038239,22.03,0.657
m,26.wav,1773992392.907473,22.2224,938373,933963,28.6,0.039429,21.71,0.614
m,27.wav,1773992393.690877,23.0058,972942,968532,28.2,0.038452,11.90,0.259
m,28.wav,1773992394.467129,23.7820,1007289,1002879,29.7,0.044250,13.71,0.377
m,29.wav,1773992395.266344,24.5812,1042498,1038088,29.5,0.045959,20.99,0.660
m,30.wav,1773992396.060493,25.3754,1077475,1073065,30.9,0.056030,27.97,0.755
m,31.wav,1773992396.862405,26.1773,1112772,1108362,29.8,0.048553,23.26,0.673
m,32.wav,1773992397.667831,26.9827,1148315,1143905,27.6,0.037750,23.04,0.611
m,33.wav,1773992398.436781,27.7517,1182195,1177785,30.2,0.050018,24.45,0.659
m,34.wav,1773992399.223927,28.5388,1217012,1212602,27.9,0.038788,28.44,0.842
m,35.wav,1773992400.02096,29.3359,1252178,1247768,27.1,0.034088,24.54,0.721
m,36.wav,1773992400.856995,30.1719,1289123,1284713,26.9,0.032715,18.63,0.473
