key,filename,timestamp,csv_time,peak_sample,start_sample,snr_db,peak_amp,crest_factor,template_corr
7,1.wav,1773845267.56328,1.8927,30178,25768,44.6,0.121002,24.94,1.000
7,2.wav,1773845268.372279,2.7017,65875,61465,46.4,0.145996,25.32,1.000
7,3.wav,1773845269.15647,3.4859,100507,96097,44.6,0.123077,23.67,1.000
7,4.wav,1773845269.936454,4.2659,135111,130701,41.4,0.090240,21.96,1.000
7,5.wav,1773845270.719838,5.0492,169612,165202,43.2,0.107513,26.56,1.000
7,6.wav,1773845271.541288,5.8707,205754,201344,44.8,0.129669,27.28,1.000
7,7.wav,1773845272.354312,6.6837,241648,237238,42.9,0.104950,26.10,1.000
7,8.wav,1773845273.162543,7.4920,277346,272936,40.6,0.083405,23.65,1.000
7,9.wav,1773845273.942258,8.2717,311909,307499,39.8,0.073364,30.25,1.000
7,10.wav,1773845274.756476,9.0859,347624,343214,40.2,0.077515,24.42,1.000
7,11.wav,1773845275.566758,9.8962,383351,378941,42.7,0.098541,23.58,1.000
7,12.wav,1773845276.435323,10.7647,421597,417187,42.9,0.105804,24.51,1.000
7,13.wav,1773845277.285335,11.6147,459082,454672,42.6,0.100769,25.77,1.000
7,14.wav,1773845278.115213,12.4446,495688,491278,44.7,0.122864,24.89,1.000
7,15.wav,1773845278.950282,13.2797,532421,528011,43.8,0.118683,25.34,1.000
7,16.wav,1773845279.752309,14.0817,567953,563543,44.3,0.117950,26.08,1.000
7,17.wav,1773845280.56023,14.8896,603902,599492,38.2,0.064636,33.74,1.000
7,18.wav,1773845281.3902,15.7196,640173,635763,40.8,0.086060,23.13,1.000
7,19.wav,1773845282.216679,16.5461,676551,672141,41.9,0.090851,23.02,1.000
7,20.wav,1773845283.009363,17.3388,711830,707420,38.9,0.070465,26.66,0.769
7,21.wav,1773845283.781793,18.1112,745690,741280,42.3,0.097565,26.21,0.934
7,22.wav,1773845284.544236,18.8736,779289,774879,41.5,0.088470,30.26,0.835
7,23.wav,1773845285.327256,19.6567,813836,809426,42.2,0.094940,25.14,0.890
7,24.wav,1773845286.062272,20.3917,846081,841671,43.7,0.110870,25.69,0.953
7,25.wav,1773845286.826629,21.1560,880082,875672,39.0,0.070068,32.85,0.657
7,26.wav,1773845287.635876,21.9653,915732,911322,38.9,0.070251,23.48,0.652
7,27.wav,1773845288.338762,22.6682,946749,942339,41.9,0.091827,24.59,0.882
7,28.wav,1773845289.117613,23.4470,980984,976574,40.7,0.085297,24.93,0.876
7,29.wav,1773845289.914433,24.2438,1016332,1011922,38.7,0.068787,24.55,0.794
7,30.wav,1773845290.636156,24.9656,1047891,1043481,42.3,0.097748,26.35,0.914
7,31.wav,1773845291.396643,25.7261,1081373,1076963,43.4,0.103180,24.51,0.920
7,32.wav,1773845292.157146,26.4866,1115113,1110703,41.2,0.088257,25.79,0.795
7,33.wav,1773845293.000907,27.3303,1152207,1147797,40.9,0.088806,26.21,0.907
7,34.wav,1773845293.814153,28.1436,1187985,1183575,43.7,0.112244,24.46,0.858
7,35.wav,1773845294.602234,28.9316,1222892,1218482,41.3,0.087250,24.74,0.849
7,36.wav,1773845295.382713,29.7121,1257124,1252714,43.6,0.108429,24.60,0.853
7,37.wav,1773845296.126695,30.4561,1290157,1285747,38.9,0.069977,26.63,0.650
7,38.wav,1773845296.902239,31.2316,1324333,1319923,40.9,0.086426,22.82,0.848
7,39.wav,1773845297.672225,32.0016,1358205,1353795,41.5,0.087189,22.90,0.913
7,40.wav,1773845298.486436,32.8158,1394024,1389614,42.1,0.091095,24.76,0.928
7,41.wav,1773845299.261169,33.5906,1428344,1423934,41.0,0.082611,22.49,0.902
7,42.wav,1773845300.012195,34.3416,1461371,1456961,42.6,0.099609,24.01,0.912
7,43.wav,1773845300.815265,35.1447,1496736,1492326,44.9,0.130524,23.99,0.930
7,44.wav,1773845301.609717,35.9391,1531669,1527259,45.2,0.130219,23.62,0.956
7,45.wav,1773845302.379685,36.7091,1565835,1561425,41.6,0.090515,27.57,0.859
7,46.wav,1773845303.19425,37.5237,1601658,1597248,43.0,0.104584,22.70,0.869
7,47.wav,1773845303.962063,38.2915,1635655,1631245,41.9,0.093933,23.68,0.890
7,48.wav,1773845304.799715,39.1291,1672322,1667912,43.5,0.109985,23.37,0.906
7,49.wav,1773845305.576599,39.9060,1706816,1702406,40.0,0.076843,29.46,0.710
7,50.wav,1773845306.387234,40.7166,1742410,1738000,43.2,0.111206,24.66,0.882
7,51.wav,1773845307.165628,41.4950,1776939,1772529,43.0,0.102417,24.79,0.931
7,52.wav,1773845307.923103,42.2525,1810304,1805894,42.7,0.096497,23.42,0.938
7,53.wav,1773845308.721037,43.0504,1845349,1840939,42.0,0.089569,22.93,0.922
7,54.wav,1773845309.505239,43.8346,1880073,1875663,43.8,0.111053,25.21,0.944
7,55.wav,1773845310.251138,44.5805,1912855,1908445,45.0,0.121277,24.02,0.950
7,56.wav,1773845310.957621,45.2870,1944223,1939813,41.9,0.092102,23.74,0.910
7,57.wav,1773845311.739517,46.0689,1978656,1974246,41.3,0.089050,23.50,0.903
7,58.wav,1773845312.499861,46.8293,2012235,2007825,42.3,0.095367,22.93,0.937
7,59.wav,1773845313.338657,47.6681,2049067,2044657,41.0,0.084106,23.21,0.889
7,60.wav,1773845314.087214,48.4166,2082196,2077786,42.8,0.101959,21.71,0.893
7,61.wav,1773845314.837647,49.1671,2115224,2110814,40.8,0.086334,21.60,0.901
7,62.wav,1773845315.620332,49.9497,2149772,2145362,41.2,0.088104,23.08,0.889
7,63.wav,1773845316.366275,50.6957,2182562,2178152,41.5,0.091888,23.54,0.931
7,64.wav,1773845317.140435,51.4698,2216782,2212372,41.4,0.086823,20.58,0.853
7,65.wav,1773845317.929447,52.2589,2251623,2247213,40.8,0.085541,23.03,0.915
7,66.wav,1773845318.675583,53.0050,2284456,2280046,43.0,0.105927,23.47,0.947
7,67.wav,1773845319.420165,53.7496,2317342,2312932,40.3,0.079041,24.64,0.822
7,68.wav,1773845320.15758,54.4870,2350053,2345643,39.6,0.069122,20.39,0.880
7,69.wav,1773845320.923724,55.2531,2383857,2379447,38.9,0.068481,22.60,0.893
7,70.wav,1773845321.727918,56.0573,2419197,2414787,40.2,0.074615,21.99,0.846
7,71.wav,1773845322.539617,56.8690,2454950,2450540,41.0,0.086578,24.26,0.870
7,72.wav,1773845323.358031,57.6874,2491067,2486657,41.7,0.090790,21.70,0.926
7,73.wav,1773845324.110035,58.4394,2524312,2519902,39.0,0.066193,21.27,0.863
7,74.wav,1773845324.868618,59.1980,2557675,2553265,39.3,0.070557,22.78,0.933
7,75.wav,1773845325.638107,59.9675,2591609,2587199,41.3,0.087067,22.51,0.908
7,76.wav,1773845326.384334,60.7137,2624606,2620196,41.4,0.085388,21.98,0.920
7,77.wav,1773845327.146511,61.4759,2658234,2653824,40.3,0.074738,24.01,0.791
7,78.wav,1773845327.949786,62.2792,2693536,2689126,41.1,0.087006,25.77,0.845
7,79.wav,1773845328.710268,63.0397,2727200,2722790,41.4,0.085358,22.97,0.941
7,80.wav,1773845329.470112,63.7995,2760370,2755960,43.8,0.111389,23.31,0.917
7,81.wav,1773845330.233232,64.5626,2794196,2789786,41.5,0.087708,23.72,0.899
7,82.wav,1773845331.037496,65.3669,2829782,2825372,42.0,0.089813,23.90,0.945
7,83.wav,1773845331.875585,66.2050,2866539,2862129,41.0,0.085083,23.68,0.934
7,84.wav,1773845332.636716,66.9661,2900205,2895795,42.0,0.092255,22.82,0.927
7,85.wav,1773845333.411695,67.7411,2934295,2929885,43.0,0.099030,24.25,0.902
7,86.wav,1773845334.218957,68.5484,2970072,2965662,40.6,0.079956,23.74,0.908
7,87.wav,1773845334.981039,69.3104,3003636,2999226,40.6,0.078125,23.70,0.913
7,88.wav,1773845335.776446,70.1059,3038624,3034214,41.9,0.094086,23.86,0.907
7,89.wav,1773845336.576134,70.9055,3073892,3069482,41.7,0.093872,26.36,0.881
7,90.wav,1773845337.365391,71.6948,3108618,3104208,42.0,0.096985,23.95,0.915
7,91.wav,1773845338.133184,72.4626,3142607,3138197,41.0,0.089203,22.97,0.897
7,92.wav,1773845338.967368,73.2968,3179423,3175013,40.6,0.082581,23.41,0.901
7,93.wav,1773845339.777661,74.1071,3215217,3210807,39.9,0.073395,21.52,0.863
7,94.wav,1773845340.578905,74.9083,3250654,3246244,39.8,0.077332,19.50,0.776
7,95.wav,1773845341.384743,75.7142,3286000,3281590,39.6,0.070953,21.60,0.907
7,96.wav,1773845342.160939,76.4903,3320366,3315956,41.1,0.084747,23.01,0.936
7,97.wav,1773845342.98854,77.3180,3356709,3352299,40.6,0.080139,21.36,0.764
7,98.wav,1773845343.805373,78.1348,3392903,3388493,39.7,0.076569,22.00,0.802
7,99.wav,1773845344.679886,79.0093,3431316,3426906,40.8,0.081757,20.32,0.785
8,0.wav,1773845356.92324,1.1893,4410,0,23.8,0.026703,31.80,1.000
8,1.wav,1773845357.648206,1.9143,33522,29112,42.5,0.113525,22.70,1.000
8,2.wav,1773845358.428506,2.6946,68015,63605,43.4,0.126160,22.30,1.000
8,3.wav,1773845359.221786,3.4878,102927,98517,42.6,0.114532,21.31,1.000
8,4.wav,1773845359.993483,4.2595,137099,132689,41.4,0.100281,21.96,1.000
8,5.wav,1773845360.747399,5.0134,170439,166029,39.6,0.081940,20.90,1.000
8,6.wav,1773845361.528927,5.7950,204779,200369,41.7,0.102112,21.51,1.000
8,7.wav,1773845362.377089,6.6431,242155,237745,41.4,0.096680,20.50,1.000
8,8.wav,1773845363.133677,7.3997,275517,271107,41.8,0.103760,22.26,1.000
8,9.wav,1773845363.937103,8.2032,311036,306626,40.0,0.083984,20.17,1.000
8,10.wav,1773845364.702984,8.9690,344777,340367,40.1,0.080719,17.29,1.000
8,11.wav,1773845365.490017,9.7561,379429,375019,41.4,0.097656,20.63,1.000
8,12.wav,1773845366.254822,10.5209,413250,408840,39.8,0.079834,19.95,1.000
8,13.wav,1773845367.008046,11.2741,446469,442059,38.9,0.073578,19.53,1.000
8,14.wav,1773845367.826414,12.0925,482449,478039,39.1,0.074982,19.97,1.000
8,15.wav,1773845368.638414,12.9045,518304,513894,39.4,0.075012,18.44,1.000
8,16.wav,1773845369.417195,13.6832,552612,548202,41.5,0.098602,20.41,1.000
8,17.wav,1773845370.1748,14.4408,586039,581629,39.0,0.074310,21.12,1.000
8,18.wav,1773845370.94059,15.2066,619898,615488,38.9,0.074219,20.13,1.000
8,19.wav,1773845371.738429,16.0045,655074,650664,41.1,0.092133,20.20,1.000
8,20.wav,1773845372.543227,16.8093,690607,686197,39.2,0.078583,18.63,0.876
8,21.wav,1773845373.336002,17.6020,725569,721159,38.5,0.070404,19.94,0.983
8,22.wav,1773845374.132182,18.3982,760687,756277,38.5,0.070343,19.41,0.958
8,23.wav,1773845374.919654,19.1857,795454,791044,39.6,0.082611,20.61,0.961
8,24.wav,1773845375.69912,19.9652,829718,825308,39.6,0.080872,20.17,0.972
8,25.wav,1773845376.499949,20.7660,865114,860704,39.1,0.076843,20.11,0.976
8,26.wav,1773845377.285619,21.5517,899894,895484,37.6,0.063354,18.26,0.946
8,27.wav,1773845378.15312,22.4192,937904,933494,39.4,0.079224,20.28,0.970
8,28.wav,1773845378.964756,23.2308,973666,969256,40.4,0.090790,22.30,0.962
8,29.wav,1773845379.711968,23.9780,1006752,1002342,39.3,0.076080,20.74,0.898
8,30.wav,1773845380.57269,24.8387,1044620,1040210,41.4,0.098389,20.46,0.945
8,31.wav,1773845381.431713,25.6978,1082500,1078090,40.7,0.091888,20.23,0.942
8,32.wav,1773845382.23152,26.4976,1117825,1113415,39.8,0.082733,19.67,0.951
8,33.wav,1773845383.100776,27.3668,1156127,1151717,37.8,0.068512,18.81,0.860
8,34.wav,1773845383.895857,28.1619,1191283,1186873,37.0,0.062897,17.26,0.793
8,35.wav,1773845384.704823,28.9709,1226978,1222568,38.2,0.069305,24.75,0.893
8,36.wav,1773845385.56625,29.8323,1264868,1260458,40.9,0.094666,22.17,0.982
8,37.wav,1773845386.378015,30.6441,1300873,1296463,36.3,0.056519,19.58,0.926
8,38.wav,1773845387.163813,31.4299,1335469,1331059,36.7,0.057861,19.14,0.933
8,39.wav,1773845387.991834,32.2579,1371900,1367490,37.6,0.065033,19.03,0.930
8,40.wav,1773845388.799718,33.0658,1407507,1403097,39.0,0.076569,20.40,0.942
8,41.wav,1773845389.566448,33.8325,1441403,1436993,38.2,0.068787,20.21,0.930
8,42.wav,1773845390.392695,34.6587,1477722,1473312,40.2,0.085297,19.13,0.970
8,43.wav,1773845391.209638,35.4757,1513677,1509267,41.0,0.099915,21.55,0.954
8,44.wav,1773845392.030573,36.2966,1549777,1545367,42.6,0.116974,22.08,0.973
8,45.wav,1773845392.768453,37.0345,1582480,1578070,37.8,0.065033,25.02,0.918
8,46.wav,1773845393.562142,37.8282,1617477,1613067,39.8,0.083618,20.84,0.960
8,47.wav,1773845394.373787,38.6398,1653434,1649024,37.6,0.065155,20.81,0.961
8,48.wav,1773845395.123774,39.3898,1686465,1682055,38.8,0.071381,19.04,0.955
8,49.wav,1773845395.879541,40.1456,1719657,1715247,40.6,0.091522,21.39,0.977
8,50.wav,1773845396.667281,40.9333,1754575,1750165,37.8,0.067474,19.00,0.921
8,51.wav,1773845397.448454,41.7145,1788939,1784529,38.9,0.077118,20.40,0.926
8,52.wav,1773845398.247505,42.5136,1824241,1819831,39.2,0.077911,20.74,0.942
8,53.wav,1773845398.982894,43.2489,1856586,1852176,38.4,0.070343,18.49,0.961
8,54.wav,1773845399.786069,44.0521,1891938,1887528,38.6,0.074402,22.00,0.900
8,55.wav,1773845400.538652,44.8047,1925146,1920736,41.0,0.097504,22.02,0.968
8,56.wav,1773845401.321491,45.5875,1959631,1955221,40.3,0.085907,19.62,0.937
8,57.wav,1773845402.12467,46.3907,1995054,1990644,38.6,0.070831,19.58,0.935
8,58.wav,1773845402.924751,47.1908,2030447,2026037,39.8,0.083435,20.10,0.943
8,59.wav,1773845403.708879,47.9749,2065021,2060611,39.5,0.077637,24.74,0.908
8,60.wav,1773845404.500663,48.7667,2099847,2095437,40.2,0.087982,20.49,0.929
8,61.wav,1773845405.281721,49.5478,2134331,2129921,40.3,0.089508,21.17,0.947
8,62.wav,1773845406.029839,50.2959,2167293,2162883,40.9,0.094757,20.24,0.944
8,63.wav,1773845406.824703,51.0907,2202341,2197931,41.0,0.094177,21.15,0.949
8,64.wav,1773845407.627709,51.8938,2237927,2233517,38.6,0.072021,19.79,0.873
8,65.wav,1773845408.449775,52.7158,2274159,2269749,39.1,0.075684,20.60,0.936
8,66.wav,1773845409.245806,53.5119,2309142,2304732,40.4,0.088989,22.40,0.984
8,67.wav,1773845410.045742,54.3118,2344449,2340039,39.3,0.077179,21.00,0.958
8,68.wav,1773845410.858691,55.1247,2380175,2375765,40.3,0.084869,21.19,0.958
8,69.wav,1773845411.670924,55.9370,2416076,2411666,40.4,0.087006,20.69,0.958
8,70.wav,1773845412.4347,56.7007,2449735,2445325,39.7,0.080414,20.97,0.963
8,71.wav,1773845413.227163,57.4932,2484718,2480308,40.4,0.084534,19.21,0.912
8,72.wav,1773845414.076371,58.3424,2522102,2517692,41.0,0.097534,22.85,0.975
8,73.wav,1773845414.844342,59.1104,2555949,2551539,41.0,0.096680,20.16,0.949
8,74.wav,1773845415.623631,59.8897,2590438,2586028,38.9,0.073608,22.65,0.921
8,75.wav,1773845416.40228,60.6683,2624635,2620225,41.9,0.106873,21.30,0.972
8,76.wav,1773845417.198587,61.4646,2659855,2655445,39.3,0.077637,19.22,0.947
8,77.wav,1773845417.970256,62.2363,2693816,2689406,41.6,0.098877,19.75,0.966
8,78.wav,1773845418.787826,63.0539,2729878,2725468,39.7,0.080261,19.45,0.962
8,79.wav,1773845419.588218,63.8543,2765345,2760935,38.6,0.070496,18.82,0.943
8,80.wav,1773845420.350233,64.6163,2798960,2794550,38.2,0.068115,25.23,0.917
8,81.wav,1773845421.15354,65.4196,2834269,2829859,39.7,0.083405,20.18,0.904
8,82.wav,1773845421.989439,66.2555,2871139,2866729,39.3,0.080261,19.93,0.952
8,83.wav,1773845422.819162,67.0852,2907698,2903288,39.9,0.082520,20.72,0.974
8,84.wav,1773845423.662678,67.9287,2944976,2940566,39.7,0.082275,20.25,0.966
8,85.wav,1773845424.461539,68.7276,2980206,2975796,40.1,0.083069,19.61,0.975
8,86.wav,1773845425.24959,69.5156,3014873,3010463,39.3,0.077972,19.90,0.965
8,87.wav,1773845426.058439,70.3245,3050552,3046142,39.1,0.075073,20.37,0.961
8,88.wav,1773845427.073649,71.3397,3095707,3091297,37.1,0.059143,19.26,0.952
8,89.wav,1773845427.849763,72.1158,3129606,3125196,42.1,0.108093,20.85,0.964
8,90.wav,1773845428.656727,72.9228,3165083,3160673,42.1,0.107208,19.89,0.951
8,91.wav,1773845429.491381,73.7574,3202037,3197627,40.5,0.088989,19.57,0.922
8,92.wav,1773845430.30603,74.5721,3237949,3233539,38.8,0.072906,23.86,0.884
8,93.wav,1773845431.145652,75.4117,3274950,3270540,39.5,0.078278,18.74,0.964
8,94.wav,1773845431.910393,76.1764,3308586,3304176,40.3,0.083466,18.92,0.961
8,95.wav,1773845432.69642,76.9625,3343345,3338935,38.2,0.067383,18.89,0.953
8,96.wav,1773845433.516505,77.7826,3379461,3375051,39.5,0.078888,22.97,0.916
8,97.wav,1773845434.31466,78.5807,3414757,3410347,39.7,0.081940,21.64,0.928
8,98.wav,1773845435.097989,79.3640,3449343,3444933,39.1,0.079865,21.93,0.910
8,99.wav,1773845435.849955,80.1160,3482477,3478067,39.3,0.079987,21.03,0.889
9,0.wav,1773845448.642653,1.2970,12926,8516,34.5,0.013458,19.59,1.000
9,1.wav,1773845449.461593,2.1159,48886,44476,36.7,0.018036,19.15,1.000
9,2.wav,1773845450.247091,2.9014,83569,79159,36.8,0.017944,18.11,1.000
9,3.wav,1773845451.136716,3.7911,122723,118313,37.1,0.018921,17.84,1.000
9,4.wav,1773845451.920549,4.5749,157068,152658,38.9,0.023773,16.65,1.000
9,5.wav,1773845452.701971,5.3563,191758,187348,36.3,0.017822,19.30,1.000
9,6.wav,1773845453.487381,6.1417,226400,221990,36.3,0.017761,17.51,1.000
9,7.wav,1773845454.307856,6.9622,262676,258266,36.0,0.017334,21.83,1.000
9,8.wav,1773845455.10522,7.7596,297671,293261,37.0,0.019684,16.93,1.000
9,9.wav,1773845455.930662,8.5850,334215,329805,35.8,0.016541,17.18,1.000
9,10.wav,1773845456.846628,9.5010,374496,370086,36.8,0.019012,17.39,1.000
9,11.wav,1773845457.682803,10.3371,411375,406965,37.2,0.019226,17.07,1.000
9,12.wav,1773845458.515918,11.1703,448137,443727,37.2,0.020508,17.33,1.000
9,13.wav,1773845459.401486,12.0558,487202,482792,38.3,0.022095,17.69,1.000
9,14.wav,1773845460.265847,12.9202,525446,521036,36.8,0.019257,17.83,1.000
9,15.wav,1773845461.146726,13.8011,564256,559846,37.0,0.018372,17.80,1.000
9,16.wav,1773845461.925338,14.5797,598555,594145,37.2,0.019775,18.01,1.000
9,17.wav,1773845462.809562,15.4639,637525,633115,36.3,0.017731,18.43,1.000
9,18.wav,1773845463.656508,16.3109,674898,670488,36.6,0.018402,18.77,1.000
9,19.wav,1773845464.499558,17.1539,712057,707647,37.3,0.019684,17.44,1.000
9,20.wav,1773845465.308004,17.9623,747932,743522,33.7,0.013092,16.52,0.779
9,21.wav,1773845466.181534,18.8359,786329,781919,35.6,0.016846,19.35,0.923
9,22.wav,1773845467.005504,19.6598,822572,818162,37.1,0.019806,16.90,0.862
9,23.wav,1773845467.895761,20.5501,861827,857417,36.1,0.016785,17.83,0.888
9,24.wav,1773845468.780126,21.4345,900711,896301,36.1,0.017761,19.89,0.860
9,25.wav,1773845469.755942,22.4103,943942,939532,32.6,0.011078,21.67,0.782
9,26.wav,1773845470.584305,23.2386,980828,976418,34.7,0.014282,16.56,0.860
9,27.wav,1773845471.386505,24.0408,1015730,1011320,37.1,0.019409,16.71,0.893
9,28.wav,1773845472.150368,24.8047,1049338,1044928,37.5,0.020538,17.14,0.843
9,29.wav,1773845472.930451,25.5848,1083903,1079493,35.8,0.016937,16.13,0.834
9,30.wav,1773845473.697657,26.3520,1117673,1113263,35.4,0.014709,18.54,0.885
9,31.wav,1773845474.446452,27.1008,1150767,1146357,37.5,0.019318,17.37,0.917
9,32.wav,1773845475.234569,27.8889,1185396,1180986,37.4,0.019196,17.90,0.879
9,33.wav,1773845476.021117,28.6755,1220080,1215670,37.3,0.019562,18.88,0.921
9,34.wav,1773845476.696458,29.3508,1250003,1245593,35.5,0.015991,17.40,0.876
9,35.wav,1773845477.558737,30.2131,1287979,1283569,35.2,0.015076,21.03,0.843
9,36.wav,1773845478.401325,31.0557,1325037,1320627,37.0,0.019196,18.60,0.920
9,37.wav,1773845479.238826,31.8932,1362036,1357626,36.3,0.016876,16.48,0.846
9,38.wav,1773845480.042999,32.6973,1397557,1393147,35.5,0.015533,16.65,0.906
9,39.wav,1773845480.846736,33.5011,1433100,1428690,35.1,0.014557,17.93,0.846
9,40.wav,1773845481.691757,34.3461,1470359,1465949,34.3,0.013184,17.55,0.885
9,41.wav,1773845482.495921,35.1503,1505782,1501372,36.0,0.016815,16.48,0.848
9,42.wav,1773845483.331525,35.9859,1542566,1538156,37.0,0.018250,19.63,0.874
9,43.wav,1773845484.189522,36.8439,1580562,1576152,35.5,0.015137,17.03,0.846
9,44.wav,1773845485.004672,37.6590,1616357,1611947,34.9,0.014069,19.47,0.889
9,45.wav,1773845485.761288,38.4156,1649750,1645340,36.3,0.016998,17.34,0.898
9,46.wav,1773845486.568724,39.2231,1685394,1680984,36.7,0.017853,17.10,0.866
9,47.wav,1773845487.366822,40.0212,1720494,1716084,36.9,0.018494,16.45,0.872
9,48.wav,1773845488.127959,40.7823,1754031,1749621,37.2,0.018921,16.62,0.828
9,49.wav,1773845488.860755,41.5151,1786306,1781896,36.8,0.018127,20.37,0.867
9,50.wav,1773845489.700525,42.3549,1823409,1818999,36.2,0.017273,18.26,0.914
9,51.wav,1773845490.44675,43.1011,1856312,1851902,36.3,0.017120,18.49,0.859
9,52.wav,1773845491.181581,43.8359,1888842,1884432,36.1,0.016449,19.25,0.832
9,53.wav,1773845491.897746,44.5521,1920604,1916194,32.2,0.011169,19.29,0.784
9,54.wav,1773845492.724494,45.3788,1956746,1952336,36.0,0.017334,19.32,0.904
9,55.wav,1773845493.518686,46.1730,1991882,1987472,35.4,0.015717,19.57,0.885
9,56.wav,1773845494.300375,46.9547,2026373,2021963,35.9,0.017120,18.06,0.883
9,57.wav,1773845495.101377,47.7557,2061153,2056743,35.1,0.046539,26.34,0.738
9,58.wav,1773845495.844869,48.4992,2094553,2090143,35.1,0.014801,17.98,0.818
9,59.wav,1773845496.617919,49.2723,2127843,2123433,36.9,0.059753,26.50,0.725
9,60.wav,1773845497.381357,50.0357,2162181,2157771,34.9,0.013763,16.69,0.880
9,61.wav,1773845498.175502,50.8298,2197144,2192734,37.1,0.018707,19.68,0.849
9,62.wav,1773845499.015489,51.6698,2234053,2229643,36.7,0.018280,17.66,0.918
9,63.wav,1773845499.825159,52.4795,2269997,2265587,35.8,0.016296,21.30,0.826
9,64.wav,1773845500.674098,53.3284,2307477,2303067,35.0,0.014526,19.71,0.869
9,65.wav,1773845501.479984,54.1343,2342975,2338565,35.5,0.016693,18.58,0.915
9,66.wav,1773845502.266611,54.9210,2377499,2373089,37.9,0.020508,18.59,0.939
9,67.wav,1773845503.317822,55.9722,2424249,2419839,31.7,0.009918,18.43,0.853
9,68.wav,1773845504.090132,56.7445,2458050,2453640,37.5,0.020569,17.76,0.887
9,69.wav,1773845504.928417,57.5828,2495009,2490599,37.5,0.019073,18.48,0.929
9,70.wav,1773845505.654746,58.3091,2526989,2522579,37.2,0.018463,19.88,0.901
9,71.wav,1773845506.421333,59.0757,2561067,2556657,35.5,0.016174,16.97,0.839
9,72.wav,1773845507.207636,59.8620,2595505,2591095,37.0,0.019806,17.00,0.884
9,73.wav,1773845507.999294,60.6536,2630582,2626172,36.1,0.017761,16.47,0.890
9,74.wav,1773845508.828533,61.4829,2666956,2662546,37.2,0.019348,19.52,0.920
9,75.wav,1773845509.605808,62.2602,2701386,2696976,36.2,0.017456,18.16,0.853
9,76.wav,1773845510.380105,63.0344,2735511,2731101,36.9,0.018188,19.04,0.905
9,77.wav,1773845511.213568,63.8679,2772019,2767609,38.1,0.020538,18.91,0.910
9,78.wav,1773845512.007856,64.6622,2807177,2802767,37.1,0.018402,19.51,0.923
9,79.wav,1773845512.820374,65.4747,2843013,2838603,36.4,0.018280,19.44,0.935
9,80.wav,1773845513.565544,66.2199,2875957,2871547,36.7,0.019379,18.21,0.895
9,81.wav,1773845514.377781,67.0321,2911673,2907263,36.5,0.018677,16.88,0.914
9,82.wav,1773845515.174306,67.8286,2946805,2942395,36.6,0.019318,16.42,0.895
9,83.wav,1773845515.943637,68.5980,2980605,2976195,37.7,0.021515,17.24,0.905
9,84.wav,1773845516.709282,69.3636,3014604,3010194,36.3,0.017365,16.15,0.870
9,85.wav,1773845517.485567,70.1399,3048846,3044436,36.1,0.017731,17.87,0.893
9,86.wav,1773845518.215114,70.8695,3080968,3076558,37.4,0.020569,17.66,0.894
9,87.wav,1773845518.968526,71.6229,3114113,3109703,37.5,0.020294,19.07,0.929
9,88.wav,1773845519.776584,72.4309,3149830,3145420,37.1,0.018494,20.00,0.830
9,89.wav,1773845520.567668,73.2220,3184765,3180355,35.9,0.017029,15.68,0.796
9,90.wav,1773845521.357613,74.0120,3220093,3215683,33.7,0.012604,15.66,0.869
9,91.wav,1773845522.193264,74.8476,3256515,3252105,36.8,0.018036,17.32,0.885
9,92.wav,1773845522.981928,75.6363,3291263,3286853,36.4,0.016724,17.20,0.890
9,93.wav,1773845523.810371,76.4647,3327823,3323413,35.1,0.014648,19.92,0.890
9,94.wav,1773845524.654296,77.3086,3364887,3360477,35.7,0.017273,18.64,0.875
9,95.wav,1773845525.448189,78.1025,3400078,3395668,37.1,0.019531,18.69,0.924
9,96.wav,1773845526.236809,78.8912,3434764,3430354,36.6,0.017151,18.48,0.907
9,97.wav,1773845527.048235,79.7026,3470759,3466349,34.6,0.014099,20.17,0.897
9,98.wav,1773845527.904488,80.5588,3508280,3503870,37.0,0.018066,18.60,0.925
9,99.wav,1773845528.867161,81.5215,3550869,3546459,33.8,0.011963,21.20,0.760
a,0.wav,1773845638.493385,1.0316,5158,748,21.8,0.008301,21.87,1.000
a,1.wav,1773845639.221877,1.7601,37833,33423,33.2,0.029602,17.11,1.000
a,2.wav,1773845640.042601,2.5808,74661,70251,36.2,0.017365,16.30,1.000
a,3.wav,1773845640.830609,3.3688,109645,105235,37.4,0.018707,14.98,1.000
a,4.wav,1773845641.61268,4.1509,144099,139689,35.7,0.015594,14.12,1.000
a,5.wav,1773845642.365258,4.9034,177288,172878,37.4,0.018921,15.35,1.000
a,6.wav,1773845643.153589,5.6918,211981,207571,38.1,0.020111,14.34,1.000
a,7.wav,1773845643.965244,6.5034,247966,243556,35.9,0.015991,13.08,1.000
a,8.wav,1773845644.755222,7.2934,282694,278284,36.3,0.016235,13.66,1.000
a,9.wav,1773845645.49261,8.0308,315244,310834,36.7,0.017426,14.60,1.000
a,10.wav,1773845646.358692,8.8969,353433,349023,37.8,0.019745,14.08,1.000
a,11.wav,1773845647.139614,9.6778,387929,383519,37.2,0.018494,14.32,1.000
a,12.wav,1773845647.960177,10.4984,423878,419468,35.9,0.016144,14.38,1.000
a,13.wav,1773845648.740798,11.2790,458542,454132,34.2,0.013428,14.76,1.000
a,14.wav,1773845649.504168,12.0423,492227,487817,35.9,0.015839,14.66,1.000
